title,model_family,generation_number,is_pro,storage_gb_numeric,condition,price,wasPrice,price_discount_pct,available,sold,was_lot
Apple iPhone 14 | 14 Plus - 128GB 256GB 512GB - Unlocked Verizon T-Mobile AT&T,iPhone 14,14.0,False,128.0,Good - Refurbished,289.7,304.95,5.0,0.0,38.0,False
Apple iPhone 14 | 14 Plus - 128GB 256GB 512GB - Unlocked Verizon T-Mobile AT&T,iPhone 14,14.0,False,128.0,Used,242.2,254.95,5.0,0.0,18.0,False
Apple iPhone 13 Unlocked | AT&T | T-Mobile Verizon 256 GB/ 512 GB Good Condition,iPhone 13,13.0,False,256.0,Used,315.97,,,0.0,3.0,False
Apple iPhone 12 | 12 Pro | 12 Pro Max | 12 mini - Unlocked AT&T T-Mobile Verizon,iPhone 12,12.0,False,128.0,Very Good - Refurbished,156.7,164.95,5.0,10.0,34.0,False
Apple iPhone 12 | 12 Pro | 12 Pro Max | 12 mini - Unlocked AT&T T-Mobile Verizon,iPhone 12,12.0,False,128.0,Good - Refurbished,142.45,149.95,5.0,5.0,43.0,False
Apple iPhone 16 128GB Pink Unlocked - NEW & SEALED,iPhone 16,16.0,False,128.0,New,669.99,,,3.0,1.0,False
Apple iPhone 16 - 128GB 256GB 512GB - All Colors - Good Condition,iPhone 16,16.0,False,128.0,Good - Refurbished,459.0,,,0.0,4.0,False
Apple iPhone 13 mini A2481 - 128GB - Unlocked AT&T Verizon T-Mobile Metro,iPhone 13 Mini,13.0,False,128.0,Good - Refurbished,213.7,224.95,5.0,3.0,26.0,False
Apple iPhone 13 mini A2481 - 128GB - Unlocked AT&T Cricket T-Mobile Verizon,iPhone 13 Mini,13.0,False,128.0,Open Box,213.7,224.95,5.0,3.0,33.0,False
"Apple iPhone 17 6.3"" Physical SIM + eSIM A3520 Unlocked 256GB/512GB FedEx/UPS",iPhone 17,17.0,False,256.0,New,1098.0,,,2.0,5.0,False
Apple iPhone 17 - Unlocked - 256GB - Mist Blue - Excellent,iPhone 17,17.0,False,256.0,Excellent - Refurbished,789.0,,,4.0,3.0,False
"Apple iPhone 17 Pro Max 6.9"" Dual Physical SIM China A3527 Unlocked Free UPS",iPhone 17 Pro Max,17.0,True,128.0,New,1878.0,,,2.0,2.0,False
"Apple iPhone 17 Pro Max 6.9"" Physical SIM + eSIM A3526 Unlocked FedEx/UPS",iPhone 17 Pro Max,17.0,True,128.0,New,1738.0,,,0.0,1.0,False
Apple iPhone 17 Pro Max 1TB Deep Blue Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,1024.0,New,2129.99,,,0.0,1.0,False
Apple iPhone 17 Pro Max 256GB Cosmic Orange Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,256.0,New,1399.99,,,5.0,1.0,False
Apple iPhone 15 128/256/512GB Unlocked Excellent Condition,iPhone 15,15.0,False,512.0,Excellent - Refurbished,449.0,,,3.0,11.0,False
Apple iPhone 15 128GB Unlocked Very Good Condition - All Colors,iPhone 15,15.0,False,128.0,Very Good - Refurbished,369.99,,,0.0,60.0,False
Apple iPhone 12 Pro Max 256GB Unlocked Very Good Condition - All Colors,iPhone 12 Pro Max,12.0,True,256.0,Very Good - Refurbished,339.99,,,7.0,262.0,False
Apple iPhone 12 Pro Max 256GB Unlocked Excellent Condition - All Colors,iPhone 12 Pro Max,12.0,True,256.0,Excellent - Refurbished,409.99,,,0.0,77.0,False
Apple iPhone 13 (5G) GSM/CDMA Factory Unlocked 512GB | 256GB | 128GB,iPhone 13,13.0,False,128.0,Open Box,279.77,,,2.0,140.0,False
⚫Sealed Apple iPhone 12 Pro/12 Mini/13 Mini USA Fully Unlocked Phone 1-yr-wty,iPhone 12 Pro,12.0,True,128.0,New,314.11,,,0.0,7.0,False
New in Sealed Box Apple iPhone 13 Mini /12 Mini /12 Pro 64/128/256GB UNLOCKED US,iPhone 13 Mini,13.0,False,256.0,New,314.11,,,0.0,1.0,False
New Unlocked Apple iPhone 12 Mini/13 Mini/12 Pro/13 Pro Max All Memory& Color US,iPhone 12 Mini,12.0,False,128.0,New,314.11,,,0.0,2.0,False
Factory Sealed New Apple iPhone 13 Mini 256/128G Fully Unlocked for All Carrier,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,5.0,False
New Sealed Box Apple iPhone 13 MINI A2481 128/256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,321.88,,,2.0,17.0,False
New Apple iPhone 13 Mini 128GB 256GB A2481 Factory Unlocked for All Carriers USA,iPhone 13 Mini,13.0,False,128.0,New,321.99,,,2.0,5.0,False
New Apple iPhone 13 Mini /12 Mini A2176 A2481 64GB/128GB/256GB Factory Unlocked,iPhone 13 Mini,13.0,False,64.0,New,314.11,,,0.0,5.0,False
New Sealed Apple iPhone 13 MINI A2481 128GB/256GB Factory Unlocked Smartphone US,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,6.0,False
Apple iPhone 16 256GB Unlocked Very Good Condition - All Colors,iPhone 16,16.0,False,256.0,Very Good - Refurbished,679.99,,,0.0,5.0,False
New Sealed Apple iPhone 12 Mini13 Mini iPhone 13 Unlocked GSM+CDMA ALL Carri,iPhone 12 Mini,12.0,False,128.0,New,332.01,,,3.0,1.0,False
New Sealed Apple iPhone 13 128GB/256GB/512GB FACTORY UNLOCKED GSM CDMA ✅2-YR-WAR,iPhone 13,13.0,False,128.0,New,432.13,,,0.0,46.0,False
New in Sealed Box Apple iPhone 13 128/256/512GB FACTORY UNLOCKED 2 YR WARNTY USA,iPhone 13,13.0,False,512.0,New,432.13,,,0.0,19.0,False
Apple iPhone 13/13 Mini/12 Mini/13 Pro Max 64/128/256GB Unlocked RE-SEALED A+,iPhone 13,13.0,False,256.0,Open Box,294.98,,,0.0,3.0,False
Apple iPhone 14 PRO MAX A2651 Factory Unlocked 1TB GSM CDMA Phone Used Great B+,iPhone 14 Pro Max,14.0,True,1024.0,Used,661.99,,,2.0,1.0,False
Apple iPhone 16 128GB A3081 Teal Black Ultramarine Factory Unlocked New Open Box,iPhone 16,16.0,False,128.0,Open Box,749.99,,,0.0,1.0,False
Apple iPhone 14 PRO MAX A2651 Factory Unlocked 128GB GSM CDMA Phone Open Box,iPhone 14 Pro Max,14.0,True,128.0,Open Box,748.99,,,0.0,1.0,False
New Apple iPhone 13/12 Mini/13 Mini /SE 3rd (2022) Factory Unlocked All Carrier,iPhone 13,13.0,False,128.0,New,314.11,,,0.0,5.0,False
New Sealed Apple iPhone 13 MINI 5G A2481 128GB 256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,128.0,New,321.99,,,2.0,3.0,False
New Sealed Apple iPhone 12 Mini/13 Mini/SE (2022)/13 Pro Max Factory Unlocked,iPhone 12 Mini,12.0,False,128.0,New,314.11,,,0.0,2.0,False
New in Sealed Apple iPhone 13 MINI A2481 128GB 256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,128.0,New,321.99,,,2.0,1.0,False
New Apple iPhone 14 Pro Max 5G 128GB/256GB/512GB Unlocked All Carrier Sealed Box,iPhone 14 Pro Max,14.0,True,128.0,New,675.95,,,2.0,1.0,False
Apple iPhone 13 128/256/512GB FACTORY UNLOCKED 2 YRS WARNTY RE-SEALED BOX A++ US,iPhone 13,13.0,False,512.0,Open Box,429.97,,,0.0,3.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128GB 256G 512 1TB FACTORY UNLOCKED FAST SHIP,iPhone 14 Pro Max,14.0,True,128.0,New,745.12,,,2.0,2.0,False
"New Sealed Apple iPhone 13 Mini 5G - 128/256/512GB, Unlocked, 2-Year Warranty US",iPhone 13 Mini,13.0,False,512.0,New,321.88,,,2.0,11.0,False
NEW IN SEALED APPLE IPHONE 14 128G/256/512 FACTORY UNLOCKED T-MOBILE ATT VERIZON,iPhone 14,14.0,False,128.0,New,389.99,,,5.0,1.0,False
Factory New Sealed Apple iPhone 14 5G 128GB/256GB Unlocked 2-Yr Warranty US SHIP,iPhone 14,14.0,False,128.0,New,389.01,,,2.0,1.0,False
New Apple iPhone 14/14 Pro Max/13/13MINI/12MINI/SE Factory Unlocked GSM CDMA LOT,iPhone 14,14.0,False,128.0,New,314.11,,,0.0,1.0,False
"NEW APPLE IPHONE 14 PRO MAX 6.7"" 512G/256/128G FACTORY UNLOCKED 2 YEAR WARRANT",iPhone 14 Pro Max,14.0,True,128.0,New,745.12,,,2.0,2.0,False
New Apple iPhone 14/14 Pro Max /13 /13MINI /13 pro max /12 MINI Factory Unlocked,iPhone 14,14.0,False,128.0,New,332.01,,,3.0,3.0,False
FACTORY NEW SEALED APPLE IPHONE 14 5G 128G/256/512GB UNLOCKED GSM+CDMA ALL COLOR,iPhone 14,14.0,False,512.0,New,389.01,,,2.0,6.0,False
Apple iPhone 12 - 128 GB - Blue (All Carriers) Fair Refurbished,iPhone 12,12.0,False,128.0,Good - Refurbished,183.99,879.99,79.09,5.0,5.0,False
Apple iPhone 16 - 128GB 256GB 512GB - All Colors - Excellent Condition,iPhone 16,16.0,False,128.0,Excellent - Refurbished,525.0,,,0.0,13.0,False
Apple iPhone 16 - 128GB 256GB 512GB - All Colors - Very Good Condition,iPhone 16,16.0,False,128.0,Very Good - Refurbished,490.0,,,0.0,3.0,False
iPhone 15 128GB 256GB 512GB Verizon AT&T T-Mobile Unlocked (Excellent),iPhone 15,15.0,False,128.0,Excellent - Refurbished,400.49,,,10.0,32.0,False
iPhone 15 Pro 128GB 256GB 512GB 1TB Verizon AT&T T-Mobile Unlocked (Excellent),iPhone 15 Pro,15.0,True,128.0,Excellent - Refurbished,570.59,,,3.0,34.0,False
iPhone 16 128GB 256GB 512GB Verizon AT&T T-Mobile Unlocked (Excellent),iPhone 16,16.0,False,128.0,Excellent - Refurbished,530.99,,,10.0,1.0,False
iPhone 15 128GB 256GB 512GB Verizon AT&T T-Mobile Unlocked (Very Good),iPhone 15,15.0,False,128.0,Very Good - Refurbished,390.59,,,10.0,4.0,False
Apple iPhone 17 - Unlocked 256GB Black - New,iPhone 17,17.0,False,256.0,New,837.0,,,2.0,6.0,False
Apple iPhone 17 - Unlocked 256GB White - Excellent,iPhone 17,17.0,False,256.0,Excellent - Refurbished,789.0,,,4.0,3.0,False
Factory New Sealed Apple iPhone 13 MINI A2481 128GB 256GB Unlocked US SHIPPING,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,14.0,False
Apple iPhone 13 128GB A2631 Factory Unlocked GSM CDMA All Color New Open Box,iPhone 13,13.0,False,128.0,Open Box,318.99,,,0.0,6.0,False
Apple iPhone 17 Pro Max | US Version | 512GB | eSIM | Deep Blue | Unlocked,iPhone 17 Pro Max,17.0,True,512.0,New,1749.0,1999.0,12.51,2.0,10.0,False
Apple iPhone 17 Pro Max | US Version | 512GB | eSIM | Cosmic Orange | Unlocked,iPhone 17 Pro Max,17.0,True,512.0,New,1749.0,1999.0,12.51,0.0,15.0,False
Apple iPhone 17 Pro Max | US Version | 256GB | eSIM | Deep Blue | Unlocked,iPhone 17 Pro Max,17.0,True,256.0,New,1499.0,1599.0,6.25,9.0,14.0,False
New Sealed Apple iPhone 13 Mini 5G 128G/256GB/512GB Factory Unlocked GSM CDMA US,iPhone 13 Mini,13.0,False,256.0,New,321.88,,,2.0,5.0,False
Apple iPhone 14+ Plus Factory Unlocked 128GB A2632 Open Box GSM CDMA,iPhone 14,14.0,False,128.0,Open Box,389.99,,,0.0,1.0,False
Apple iPhone 17 - Unlocked 256GB Black - Excellent,iPhone 17,17.0,False,256.0,Excellent - Refurbished,789.0,,,10.0,3.0,False
"Apple iPhone 17 Pro Max 6.9"" Dual Physical SIM A3527 Unlocked FedEx/UPS",iPhone 17 Pro Max,17.0,True,128.0,New,1878.0,,,2.0,3.0,False
"Apple iPhone 17 Pro Max 6.9"" Physical SIM + eSIM A3526 Unlocked Free UPS",iPhone 17 Pro Max,17.0,True,128.0,New,1738.0,,,0.0,9.0,False
"Apple iPhone 17 6.3"" Physical SIM + eSIM A3520 Unlocked 256GB/512GB UPS",iPhone 17,17.0,False,256.0,New,1098.0,,,0.0,1.0,False
Apple iPhone 14 A2649 (Fully Unlocked) 128GB Purple (Excellent),iPhone 14,14.0,False,128.0,Excellent - Refurbished,322.99,,,10.0,3.0,False
Apple iPhone 15 A2846 (Unlocked) 128GB Black (Very Good),iPhone 15,15.0,False,128.0,Very Good - Refurbished,400.49,,,10.0,64.0,False
Apple iPhone 15 A2846 Fully Unlocked 128GB Black (Excellent),iPhone 15,15.0,False,128.0,Excellent - Refurbished,411.29,,,0.0,51.0,False
Apple iPhone 15 A2846 (Unlocked) 128GB Black (Good),iPhone 15,15.0,False,128.0,Good - Refurbished,390.59,,,10.0,28.0,False
Apple iPhone 15 A2846 (Fully Unlocked) 128GB Blue (Very Good),iPhone 15,15.0,False,128.0,Very Good - Refurbished,400.49,,,10.0,48.0,False
Apple iPhone 15 Plus A2847 (Unlocked) 128GB Black (Good),iPhone 15 Plus,15.0,False,128.0,Good - Refurbished,421.19,,,10.0,79.0,False
FACTORY NEW APPLE IPHONE 14 PRO MAX 5G 128G 256G 512GB UNLOCKED GSM CDMA US SHIP,iPhone 14 Pro Max,14.0,True,512.0,New,675.95,,,2.0,1.0,False
New Sealed Apple iPhone 13 Mini Factory Unlocked 128GB/256GB ALL Carrier 2Yr Wty,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,2.0,False
New in Sealed Box Apple iPhone 14 PRO MAX A2651 512G 1TB Unlocked Smartphone USA,iPhone 14 Pro Max,14.0,True,1024.0,New,675.95,,,2.0,3.0,False
New Sealed Apple iPhone 13 5G A2482 128GB Factory Unlocked All Carriers US SHIP,iPhone 13,13.0,False,128.0,New,432.13,,,0.0,1.0,False
Factory New Sealed Apple iPhone 13 A2482 128GB 256GB 5G Unlocked US FREE SHIP!,iPhone 13,13.0,False,128.0,New,432.13,,,0.0,1.0,False
"✅New Sealed Apple iPhone 13 MINI 5G A2481 128/256/512GB 5.4"" Unlocked ALL COLORS",iPhone 13 Mini,13.0,False,512.0,New,321.88,,,2.0,3.0,False
New Sealed Apple iPhone 13 Mini 5G 128GB/256GB Factory Unlocked 2Yr Wty US STOCK,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,1.0,False
Apple iPhone 17 Pro Max 1TB Unlocked Very Good Condition - All Colors,iPhone 17 Pro Max,17.0,True,1024.0,Very Good - Refurbished,1679.99,,,0.0,1.0,False
Apple iPhone 17 Pro Max 256GB Silver Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,256.0,New,1449.99,,,6.0,3.0,False
Apple iPhone 17 Pro Max 512GB Silver Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,512.0,New,1649.99,,,0.0,2.0,False
Apple iPhone 17 Pro Max 1TB Silver Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,1024.0,New,1849.99,,,0.0,2.0,False
Apple iPhone 17 Pro Max 256GB Unlocked Very Good Condition - All Colors,iPhone 17 Pro Max,17.0,True,256.0,Very Good - Refurbished,1249.99,,,2.0,1.0,False
New Sealed Box Apple iPhone 13 MINI 128/256GB Factory Unlocked GSM+CDMA USA SHIP,iPhone 13 Mini,13.0,False,256.0,New,321.88,,,2.0,2.0,False
New Sealed Box Apple iPhone 13 MINI 128GB 256GB Factory Unlocked 2 YEAR WARRANTY,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,1.0,False
Apple iPhone 13 mini 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,iPhone 13 Mini,13.0,False,256.0,Good - Refurbished,246.95,799.0,69.09,2.0,454.0,False
Apple iPhone 14 256GB Factory Unlocked AT&T T-Mobile Verizon Fair Condition,iPhone 14,14.0,False,256.0,Used,249.95,899.0,72.2,9.0,1190.0,False
Apple iPhone 12 Pro Max 256GB Unlocked Good Condition - All Colors,iPhone 12 Pro Max,12.0,True,256.0,Good - Refurbished,319.99,,,4.0,234.0,False
Apple iPhone 15 256GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,iPhone 15,15.0,False,256.0,Excellent - Refurbished,448.95,899.0,50.06,0.0,946.0,False
Apple iPhone 15 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 15,15.0,False,256.0,Very Good - Refurbished,410.95,899.0,54.29,19.0,898.0,False
Apple iPhone 15 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 15,15.0,False,128.0,Very Good - Refurbished,376.95,799.0,52.82,63.0,2059.0,False
Apple iPhone 15 128GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,iPhone 15,15.0,False,128.0,Good - Refurbished,362.95,799.0,54.57,3.0,326.0,False
Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Excellent Condition,iPhone 15 Pro,15.0,True,128.0,Excellent - Refurbished,488.95,999.0,51.06,0.0,926.0,False
Apple iPhone 15 Plus 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 15 Plus,15.0,False,128.0,Very Good - Refurbished,406.95,899.0,54.73,0.0,1274.0,False
Apple iPhone 15 256GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,iPhone 15,15.0,False,256.0,Good - Refurbished,401.95,,,3.0,167.0,False
Apple iPhone 14 Pro Max 512GB No Face ID Factory Unlocked Very Good Condition,iPhone 14 Pro Max,14.0,True,512.0,Used,399.95,1399.0,71.41,4.0,8.0,False
Apple iPhone 14 Pro Max 1TB No Face ID Factory Unlocked Very Good Condition,iPhone 14 Pro Max,14.0,True,1024.0,Used,449.95,1599.0,71.86,0.0,5.0,False
Apple iPhone 16 256GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 16,16.0,False,256.0,Very Good - Refurbished,590.95,,,18.0,768.0,False
Apple iPhone 14 Pro Max 512GB Unlocked with Apple Box - Excellent Condition,iPhone 14 Pro Max,14.0,True,512.0,Used,1186.25,,,2.0,1.0,False
Apple iPhone 16 128GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,iPhone 16,16.0,False,128.0,Excellent - Refurbished,575.95,799.0,27.92,16.0,428.0,False
Apple iPhone 16 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 16,16.0,False,512.0,Very Good - Refurbished,677.95,1099.0,38.31,2.0,55.0,False
Apple iPhone 16 256GB Unlocked Good Condition - All Colors,iPhone 16,16.0,False,256.0,Good - Refurbished,539.99,,,2.0,4.0,False
Apple iPhone 16 128GB Factory Unlocked Open Box Mint Smartphone A3081,iPhone 16,16.0,False,128.0,Open Box,624.7,799.0,21.81,16.0,46.0,False
Excellent A+ 9/10 Apple iPhone 12 A2172 64 GB 5G Unlocked Pick your color,iPhone 12,12.0,False,64.0,Excellent - Refurbished,239.0,,,5.0,1.0,False
Apple iPhone 16 128GB Unlocked Good Condition - All Colors,iPhone 16,16.0,False,128.0,Good - Refurbished,539.99,,,0.0,24.0,False
Apple iPhone 14 Midnight 128GB Unlocked - Very Good Condition,iPhone 14,14.0,False,128.0,Very Good - Refurbished,367.99,,,0.0,1.0,False
Apple iPhone 14 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked Good,iPhone 14,14.0,False,128.0,Good - Refurbished,254.88,,,6.0,72.0,False
NEW OEM SEALED Apple iPhone 16 Hexa-core (2x4.04 GHz + 4x2.20 GHz),iPhone 16,16.0,False,128.0,New,779.95,,,0.0,1.0,False
Apple iPhone 15 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked Excellent,iPhone 15,15.0,False,128.0,Excellent - Refurbished,389.88,,,10.0,53.0,False
Apple iPhone 12 - 64GB - Black - Fully Unlocked MGH63LL/A A2172 • Poor Condition,iPhone 12,12.0,False,64.0,Used,119.0,,,2.0,41.0,False
Apple iPhone 12 - 64GB - Black - Unlocked MGH63LL/A A2172 • Fair Cond.,iPhone 12,12.0,False,64.0,Used,129.0,,,0.0,6.0,False
Apple iPhone 17 Pro Max 1TB Unlocked Excellent Condition - All Colors,iPhone 17 Pro Max,17.0,True,1024.0,Excellent - Refurbished,1799.99,,,0.0,10.0,False
Apple iPhone 17 Pro Max | US Version | 256GB | eSIM | Cosmic Orange | Unlocked,iPhone 17 Pro Max,17.0,True,256.0,New,1499.0,1599.0,6.25,11.0,19.0,False
Apple iPhone 17 Pro Max 512GB Unlocked Excellent Condition - All Colors,iPhone 17 Pro Max,17.0,True,512.0,Excellent - Refurbished,1369.99,,,0.0,1.0,False
Apple iPhone 13 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked Very Good,iPhone 13,13.0,False,128.0,Very Good - Refurbished,239.88,,,10.0,12.0,False
Apple iPhone 17 Pro Max 512GB Cosmic Orange Unlocked - NEW & SEALED,iPhone 17 Pro Max,17.0,True,512.0,New,1699.99,,,0.0,3.0,False
"Apple iPhone 13 128GB The battery is great, really good quality.",iPhone 13,13.0,False,128.0,Used,259.99,,,10.0,5.0,False
Apple iPhone 13 Mini 128GB No Face ID Factory Unlocked Very Good Condition,iPhone 13 Mini,13.0,False,128.0,Used,214.95,699.0,69.25,0.0,49.0,False
Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Fair Condition,iPhone 14,14.0,False,128.0,Used,249.95,799.0,68.72,0.0,577.0,False
Apple iPhone 14 Plus 512GB Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 14 Plus,14.0,False,512.0,Very Good - Refurbished,362.95,1199.0,69.73,0.0,203.0,False
Apple iPhone 14 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 14,14.0,False,512.0,Very Good - Refurbished,353.95,1099.0,67.79,2.0,179.0,False
Apple iPhone 14 512GB Factory Unlocked AT&T T-Mobile Verizon Fair Condition,iPhone 14,14.0,False,512.0,Used,279.95,1099.0,74.53,0.0,154.0,False
Apple iPhone 15 Pro 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,iPhone 15 Pro,15.0,True,256.0,Excellent - Refurbished,527.95,1099.0,51.96,7.0,865.0,False
Apple iPhone 15 Pro 128GB Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 15 Pro,15.0,True,128.0,Very Good - Refurbished,449.95,999.0,54.96,12.0,794.0,False
Apple iPhone 14 Plus - 128GB - Midnight - New,iPhone 14 Plus,14.0,False,128.0,Open Box,400.0,,,0.0,1.0,False
Apple iPhone 14 Pro Max 256GB No Face ID Factory Unlocked Very Good Condition,iPhone 14 Pro Max,14.0,True,256.0,Used,454.95,1199.0,62.06,0.0,2.0,False
Apple iPhone 16 512GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,iPhone 16,16.0,False,512.0,Excellent - Refurbished,720.95,1099.0,34.4,0.0,31.0,False
Apple iPhone 16 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 16,16.0,False,128.0,Very Good - Refurbished,546.95,799.0,31.55,0.0,620.0,False
Apple iPhone 14 Plus 128GB No Face ID Factory Unlocked Good Condition,iPhone 14 Plus,14.0,False,128.0,Used,299.95,899.0,66.64,0.0,3.0,False
New Sealed Apple iPhone 13 5G FACTORY UNLOCKED 128/256/512GB 2 YR WARNTY US SHIP,iPhone 13,13.0,False,512.0,New,432.13,,,0.0,8.0,False
New Apple iPhone 13 Mini/13/12 Mini/SE 3rd 2022/13 PRO MAX Factory Unlocked LOT,iPhone 13 Mini,13.0,False,128.0,New,314.11,,,0.0,8.0,False
New Sealed Apple iPhone 12 Pro/12 Mini/13 Mini/13/SE 2022 Factory Unlocked LOT,iPhone 12 Pro,12.0,True,128.0,New,314.11,,,0.0,3.0,False
New Sealed Apple iPhone 12 Mini/13 Mini/SE 2022/14 Pro Max Unlocked Memory LOT,iPhone 12 Mini,12.0,False,128.0,New,314.11,,,0.0,3.0,False
NEW APPLE IPHONE 14 PRO MAX 128GB 256GB 512GB FACTORY UNLOCKED SEALED IN BOX USA,iPhone 14 Pro Max,14.0,True,128.0,New,675.95,,,2.0,5.0,False
New Sealed Apple iPhone 13 128GB/256GB/512GB FACTORY UNLOCKED GSM CDMA 2-YR-WAR✅,iPhone 13,13.0,False,128.0,New,432.13,,,0.0,4.0,False
Factory New Sealed Apple iPhone 14 5G 128GB/256GB Unlocked All Color GSM+CDMA US,iPhone 14,14.0,False,128.0,New,389.01,,,2.0,18.0,False
Factory New Sealed Apple iPhone 14 5G 128/256GB Unlocked All Color 2-Yr Warranty,iPhone 14,14.0,False,256.0,New,389.01,,,2.0,1.0,False
NEW SEALED BOX APPLE IPHONE 14 PRO MAX 128G/256G/512GB FACTORY UNLOCKED GSM+CDMA,iPhone 14 Pro Max,14.0,True,512.0,New,675.95,,,2.0,2.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128/256/512GB FACTORY UNLOCKED 2 YRS WARRANTY,iPhone 14 Pro Max,14.0,True,512.0,New,675.95,,,2.0,12.0,False
NEW APPLE IPHONE 14 5G 128GB 256GB FACTORY UNLOCKED IN SEALED BOX 2 YRS WARRANTY,iPhone 14,14.0,False,128.0,New,389.01,,,2.0,6.0,False
FACTORY NEW SEALED APPLE IPHONE 14 PRO MAX 128/256/512GB UNLOCKED 2 YRS WARRANTY,iPhone 14 Pro Max,14.0,True,512.0,New,675.95,,,2.0,7.0,False
Apple iPhone 12 256GB A2172 Factory Unlocked All Mobile Carriers 1 Yr Warranty,iPhone 12,12.0,False,256.0,Open Box,249.99,,,5.0,19.0,False
New Sealed Apple iPhone 17 256GB A3520 Unlocked include Physical SIM and ESIM,iPhone 17,17.0,False,256.0,New,1210.72,1288.0,6.0,2.0,14.0,False
New Sealed Apple iPhone 17 512GB A3520 Unlocked include Physical SIM and ESIM,iPhone 17,17.0,False,512.0,New,1398.72,1488.0,6.0,2.0,3.0,False
New Apple iPhone 17 Pro Max 1TB A3526 with Physical SIM+ESIM Pick Color Unlocked,iPhone 17 Pro Max,17.0,True,1024.0,New,2255.06,2399.0,6.0,2.0,12.0,False
"New Apple iPhone 13 mini (5G) 128GB Fully Unlocked GSM+CDMA Smartphone 5.4"" US",iPhone 13 Mini,13.0,False,128.0,New,349.55,,,5.0,5.0,False
"Apple iPhone 17 Pro Max 6.9"" with Physical Sim A3526 512GB Blue Color Unlocked",iPhone 17 Pro Max,17.0,True,512.0,New,2056.72,2188.0,6.0,3.0,1.0,False
New Apple iPhone 14 128GB Yellow A2649 128GB Factory Unlocked All Carriers,iPhone 14,14.0,False,128.0,New,374.99,,,2.0,14.0,False
New Apple iPhone 14 Plus White A2632 128GB Factory Unlocked All Mobile Carriers,iPhone 14 Plus,14.0,False,128.0,New,397.99,,,3.0,2.0,False
✔️ Apple iPhone 14 - 512GB Midnight Black【Factory Unlocked】All CARRIERS E-SIM,iPhone 14,14.0,False,512.0,Open Box,395.0,,,0.0,14.0,False
NEW SEALED Apple iPhone 13 MINI 128GB A2481 FACTORY UNLOCKED GSM CDMA US STOCK,iPhone 13 Mini,13.0,False,128.0,New,321.88,,,2.0,2.0,False
"Apple iPhone 17 Pro Max 6.9"" with Physical Sim A3526 256GB Silver Color Unlocked",iPhone 17 Pro Max,17.0,True,256.0,New,1868.72,1988.0,6.0,2.0,4.0,False
Apple iPhone 16 - 128GB - Black (Unlocked) - Open Box,iPhone 16,16.0,False,128.0,Open Box,569.99,,,2.0,3.0,False
New Sealed Apple iPhone 17 Pro Max 6.9-inch A3257 USA eSIM Only Mfr. Unlocked,iPhone 17 Pro Max,17.0,True,128.0,New,1396.5,1470.0,5.0,0.0,7.0,False
Apple iPhone 16 - 128GB - Ultramarine (Unlocked) - Open Box,iPhone 16,16.0,False,128.0,Open Box,579.99,,,0.0,2.0,False
